mu,sigma,final_mass,mean_mass,mass_std,mean_activity,classification,lyapunov,lyapunov_std,lyapunov_class,correlation_type,correlation_length,correlation_exponent,entropy,spatial_entropy,mutual_info,susceptibility
0.17153846153846153,0.018076923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.17153846153846153,0.01884615384615385,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.17153846153846153,0.019615384615384618,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.17153846153846153,0.010384615384615384,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.16717948717948716,0.03038461538461539,4374.201951829523,4388.251991736635,9.512465034488052,3.7332956497941012,stable,0.02771107647734229,0.001698448129640578,chaotic,exponential,1.9776173679748883,0.5056589895466057,1.0572740963478122,3.8473561722987375,0.0281185444322285,
0.16717948717948716,0.03192307692307693,4497.804850742978,4506.63491864743,8.012361771594591,2.3986760674896264,stable,0.01993528331256891,0.0005903892628365029,chaotic,exponential,2.142267254126009,0.4667951666973385,1.0280390179114667,3.6664309632092036,0.03186548401347489,
0.16717948717948716,0.03423076923076923,4488.347514015048,4495.2686206668095,5.4056436554164575,2.0789859415003087,stable,0.02403472723765715,0.0034988390110208527,chaotic,exponential,2.067132208019082,0.4837619945742575,1.004683057129892,3.8121296415872483,0.0331947361031637,
0.16717948717948716,0.033461538461538466,4485.379811462479,4493.973983654502,5.2537502200850925,3.650539759623366,stable,0.022009618462413654,0.0003663253804047583,chaotic,exponential,2.083854555749807,0.4798799403925686,1.0252352543549097,3.914625977795522,0.04181892874326998,
0.17153846153846153,0.02115384615384616,83.94780847188532,84.56815794885631,0.33730079153497466,0.02438724627431525,stable,0.0018369145803842225,0.002866472040088286,critical,exponential,3.0412580399633167,0.328811296792186,0.05016243702190828,0.1484095427317956,-8.322338315776719e-06,
0.17153846153846153,0.020384615384615386,83.88730709421932,83.92973288334191,0.23573184259411084,0.016518442416375324,stable,0.0019418151551998154,0.0051307807795503355,critical,exponential,3.0362084060812724,0.329358155387846,0.04780164520466119,0.1469351530791324,-8.322338315776719e-06,
0.17153846153846153,0.025000000000000005,4282.007558925688,4286.787194347534,5.478995328378624,6.148260950745047,stable,0.03310334578510989,0.002468977879141983,chaotic,exponential,1.7976340348136002,0.5562867528282484,1.0719628401673356,3.980626484706032,0.03141782939561244,
0.16717948717948716,0.035,4534.540625861969,4543.031198698423,3.3037802355568635,2.7583147871203746,stable,0.022241823900507038,0.0017878136244956781,chaotic,exponential,2.1905305484870765,0.4565104105444525,1.0524029528342085,3.7891279296067006,0.03042894484802039,
0.17153846153846153,0.021923076923076927,85.59522017274281,85.88760332996362,0.172830698187379,0.0037325301492324757,stable,-0.0038643437915873804,0.0024497587549331193,critical,exponential,3.018270698472393,0.3313155445288986,0.04872939471276388,0.14263576814887818,-8.322338315776719e-06,
0.17153846153846153,0.024230769230769233,4198.347156090793,3230.7573174553713,1410.87195942809,78.99344006199209,chaotic,0.03975083102933762,0.0012052155724787902,chaotic,exponential,1.714438614392429,0.5832813094648972,1.1524816269119313,4.038702951085875,0.04316679136865842,
0.17153846153846153,0.02730769230769231,4403.909030990113,4411.456296348275,5.545512940154582,4.41293406593042,stable,0.030354911485253894,0.0011734754458882066,chaotic,exponential,2.0120857561044256,0.49699670949218766,1.0832798710392737,3.9191933872356146,0.025086345669338872,
0.17153846153846153,0.022692307692307696,99.9492109312475,99.95062760713998,0.6006467996287778,0.04098802863704949,stable,0.004749040323694071,0.002479890418715657,critical,exponential,3.188183263202198,0.3136582553273943,0.05826199498617248,0.13269588915418815,-8.322338315776719e-06,
0.17153846153846153,0.025769230769230773,4332.064556197139,4333.254965377665,3.449824438790157,6.482223075916146,stable,0.03484316447565869,0.003149281397451968,chaotic,exponential,1.900027791958436,0.5263080909828478,1.0808960535080123,3.924715325625484,0.05022882405274709,
0.17153846153846153,0.023461538461538464,96.59383066944378,101.76546568259427,1.1142633560952007,0.26719640044422194,stable,0.008658747272694984,0.001983890555650056,critical,exponential,3.196571787310885,0.31283514544225194,0.07663403628748101,0.17275570030476967,-8.322338315776719e-06,
0.17153846153846153,0.02884615384615385,4467.079965084474,4476.253411781491,5.778690822161139,3.4996663800610075,stable,0.03345879129265338,5.874397666783253e-05,chaotic,exponential,2.082284395473959,0.4802417970252258,1.0548748075054362,3.791474237167677,0.02977633306382854,
0.17153846153846153,0.02961538461538462,4487.559640044119,4489.557923045705,1.9934987696930278,2.319671615930393,stable,0.024686783408859426,0.000837915139977637,chaotic,exponential,2.1304559257836657,0.4693830967811083,1.000279409344674,3.649967015317332,0.01593395549532417,
0.17153846153846153,0.028076923076923083,4404.5388341372545,4418.122882100685,4.297101360874907,4.443602788075558,stable,0.02549185810818183,0.0013924501074718322,chaotic,exponential,2.0232658492831432,0.4942504220858108,1.0735677045968863,3.836620980762467,0.027769901403807307,
0.17153846153846153,0.03038461538461539,4476.3626142902285,4485.853973247376,8.574291233612396,3.205058350373381,stable,0.028662398889880928,0.0006119269848343321,chaotic,exponential,2.053098381241695,0.4870687197148386,1.0413079935018938,3.863396174736711,0.03493378550355919,
0.17153846153846153,0.026538461538461542,4365.423628674422,4368.184652699982,4.101462067448883,4.619642305294509,stable,0.03318735515809166,0.0013310749838992952,chaotic,exponential,1.918251481456369,0.5213080816915533,1.0576798657292592,3.895184691891102,0.024875866920265555,
0.1758974358974359,0.005,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.17153846153846153,0.032692307692307694,4589.320244410974,4595.166236467399,5.492604213234385,3.0297266434762955,stable,0.021840856192435115,0.001756412113031131,chaotic,exponential,2.1777157462307115,0.4591967531716869,1.0054197521415398,3.660256570686381,0.016881908629911013,
0.1758974358974359,0.0057692307692307696,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1758974358974359,0.0073076923076923084,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.17153846153846153,0.033461538461538466,4543.94715890385,4544.806030981335,4.185833199889539,3.9801116217084638,stable,0.024090521780482526,0.0021024164339046207,chaotic,exponential,2.1331761584811373,0.4687845380345988,1.0615735823529424,3.766943342861037,0.027927233270148566,
0.1758974358974359,0.009615384615384616,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1758974358974359,0.008846153846153847,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1758974358974359,0.011153846153846155,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1758974358974359,0.008076923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1758974358974359,0.010384615384615384,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.17153846153846153,0.031153846153846157,4512.321189240581,4514.040460977646,4.3595754396598325,1.9670560001859314,stable,0.027903648542641338,0.002723785526002915,chaotic,exponential,2.1483949431238942,0.4654637654964596,1.003883219615318,3.7142785827540767,0.03560054241376642,
0.1758974358974359,0.006538461538461539,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1758974358974359,0.01423076923076923,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1758974358974359,0.011923076923076925,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1758974358974359,0.013461538461538462,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1758974358974359,0.012692307692307694,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1758974358974359,0.01576923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1758974358974359,0.01653846153846154,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1758974358974359,0.018076923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1758974358974359,0.01730769230769231,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1758974358974359,0.02115384615384616,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.17153846153846153,0.03423076923076923,4580.763885379974,4591.045115931385,5.728827270765993,2.082684293015888,stable,0.016814284918299175,0.000580744357192992,chaotic,exponential,2.1285811518208693,0.4697965117019673,0.9961615147554017,3.7136210192571717,0.02532779983454647,
0.1758974358974359,0.01884615384615385,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1758974358974359,0.015000000000000003,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1758974358974359,0.020384615384615386,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1758974358974359,0.019615384615384618,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.17153846153846153,0.03192307692307693,4546.922140183169,4563.623508102673,12.173693118807757,3.6797091168159217,stable,0.02299833141378869,0.000961983512912064,chaotic,exponential,2.135609822949417,0.4682503279643725,1.058992546508564,3.787497760470648,0.02695231144706467,
0.17153846153846153,0.035,4604.034130978902,4606.02713097905,6.7832140109816,3.2722719498190695,stable,0.027003696105718955,0.0019174564045748262,chaotic,exponential,2.1884900482422465,0.4569360508644675,1.0493077184817179,3.880603075446352,0.03438812949992398,
0.1758974358974359,0.022692307692307696,87.07232732794851,87.06902350139278,0.002079572505754119,2.4081565267365612e-05,stable,-0.008006212241374782,0.001971770622082237,critical,exponential,3.099687010874156,0.3226132175577255,0.048710908079653926,0.14914673755812696,-8.322338315776719e-06,
0.1758974358974359,0.024230769230769233,105.34629562335685,103.6310021301461,0.97233226200009,0.16898873610657977,stable,0.013893867630438156,0.0037173922669449175,chaotic,exponential,3.3916456505744366,0.2948421217973145,0.0737401772276508,0.17804794552457795,-8.322338315776719e-06,
0.1758974358974359,0.021923076923076927,89.08284644270667,89.52955219210862,1.7626545982330992,0.21065411023709876,stable,0.018852206052889748,0.002121055218072408,chaotic,exponential,3.2665604618455317,0.3061324018582601,0.06108848062149999,0.15435451814887816,-8.322338315776719e-06,
0.1758974358974359,0.02730769230769231,4466.016495097197,4457.232813757505,5.542764399074932,4.269700406027368,stable,0.03823631856523015,0.0023761665741390565,chaotic,exponential,1.9686925467191436,0.5079513312866021,1.0641566554778794,3.7717632242554426,0.04120895373603117,
0.1758974358974359,0.025000000000000005,4354.522357611739,2230.6341049360685,1833.6406063211705,77.97241428171476,chaotic,0.038721738421348066,0.003876130589510783,chaotic,exponential,1.8672829219342513,0.5355374851091852,1.2232224446188003,4.142154798207084,0.048608250396871,
0.1758974358974359,0.025769230769230773,4366.197636441979,4364.872130767559,5.878653484389573,5.092366103124914,stable,0.04643249221458728,0.0011445528599027402,chaotic,exponential,1.8394435911806946,0.5436426562872331,1.0677121390730233,3.9013738793421684,0.02051151732170009,
0.1758974358974359,0.023461538461538464,100.65200392478147,94.98492255909524,5.293071113660542,0.315436480645579,stable,0.03076337556646704,0.006386631262251696,chaotic,exponential,3.2506749953854936,0.3076284160734473,0.06497791455614865,0.19644073730798586,-8.322338315776719e-06,
0.1758974358974359,0.026538461538461542,4450.839518365695,4455.165867704013,4.154359369771271,5.419016444060053,stable,0.031068450403102705,0.0008864253849517162,chaotic,exponential,1.999193309865967,0.5002017539099526,1.0904009089556963,3.9516466102358656,0.028740640768826875,
0.1758974358974359,0.028076923076923083,4458.91076623057,4465.550357672293,5.914512928809524,5.106278039718541,stable,0.03378705431159753,0.003636171087663827,chaotic,exponential,1.9931350916469368,0.5017221382488908,1.0840398082937652,3.873795405878808,0.05206695831993624,
0.1758974358974359,0.02884615384615385,4502.951945366239,4519.583998063179,12.478545235146457,4.131375027105942,stable,0.03369404062876888,0.002160217700504348,chaotic,exponential,2.0167331167907254,0.4958514300550206,1.0600067668794728,3.815826114046717,0.03316569160387983,
0.1758974358974359,0.03038461538461539,4553.208368818629,4567.897632359413,8.369182184837891,3.0256060600627808,stable,0.028927345104646496,0.003190632897504619,chaotic,exponential,2.0816423627710625,0.480389916099137,1.0271724457938418,3.801343681944244,0.041562750643497015,
0.1758974358974359,0.031153846153846157,4559.059374914648,4567.499495410773,9.613472569673354,3.144000147344235,stable,0.026383473342388834,0.001401941017357317,chaotic,exponential,2.0715819062465317,0.4827228877529081,1.036866024232089,3.8270325014863573,0.030478434232585894,
0.1758974358974359,0.032692307692307694,4652.799628024278,4656.286118268011,4.9672571194638495,2.5989696196221583,stable,0.02508851162261923,0.0008738383054535785,chaotic,exponential,2.2044290364629266,0.4536322029238602,1.0285378287129576,3.6924598363430174,0.022076963445113673,
0.18025641025641026,0.005,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18025641025641026,0.006538461538461539,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18025641025641026,0.008076923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18025641025641026,0.008846153846153847,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18025641025641026,0.0057692307692307696,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1758974358974359,0.033461538461538466,4694.700052960053,4696.615329694064,4.140382180271925,3.262872425322864,stable,0.026822179832619295,0.004199014600545497,chaotic,exponential,2.2150822753691006,0.4514504996584695,1.0350887621254083,3.707355067709309,0.03898989998180724,
0.18025641025641026,0.009615384615384616,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18025641025641026,0.011153846153846155,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18025641025641026,0.010384615384615384,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18025641025641026,0.012692307692307694,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18025641025641026,0.0073076923076923084,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18025641025641026,0.011923076923076925,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1758974358974359,0.03192307692307693,4602.339654579156,4600.952537152072,2.7644990011561634,3.0345829074697876,stable,0.030097925596187985,0.0005464402258252751,chaotic,exponential,2.1357076640634207,0.4682288764640143,1.0245249879330944,3.863390946236726,0.023996813882519508,
0.18025641025641026,0.013461538461538462,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18025641025641026,0.01423076923076923,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18025641025641026,0.01653846153846154,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18025641025641026,0.01576923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18025641025641026,0.01730769230769231,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18025641025641026,0.015000000000000003,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18025641025641026,0.018076923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18025641025641026,0.019615384615384618,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18025641025641026,0.01884615384615385,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18025641025641026,0.02115384615384616,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1758974358974359,0.02961538461538462,4508.485216806677,4516.727667134676,9.246227122809184,3.695023040896946,stable,0.027450047247266463,0.0025643157100012173,chaotic,exponential,2.004653596229946,0.49883930165323875,1.0371924726424078,3.9026984110202894,0.03192369223199565,
0.18025641025641026,0.021923076923076927,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18025641025641026,0.023461538461538464,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18025641025641026,0.020384615384615386,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1758974358974359,0.03423076923076923,4623.087410258349,4629.646389585463,6.431068997470314,4.074978974123602,stable,0.02465087052719488,0.00022336313761851134,chaotic,exponential,2.1015169079627207,0.47584675441390223,1.0685348494844065,3.872437726044424,0.02763948398782823,
0.1758974358974359,0.035,4657.329163087485,4654.75656579705,5.433796775406438,3.1720676518909654,stable,0.02175383532154203,0.0012355275269812897,chaotic,exponential,2.127414359842974,0.47005417415430567,1.0380762148202423,3.8501529023395067,0.03243498754967167,
0.18025641025641026,0.022692307692307696,87.79789468398221,88.35762342958614,0.39365831646518007,0.029894799762739527,stable,-1.3271992631240173,0.5493395013048944,ordered,exponential,3.2435366546829187,0.3083054413941124,0.05189582584941518,0.1562220427317955,-8.322338315776719e-06,
0.18025641025641026,0.025000000000000005,106.94709762866506,105.97811204701786,0.4955950724147125,0.13310183599653572,stable,0.013078481343993623,0.0037794598709009935,chaotic,exponential,3.4866223022401543,0.2868105327489875,0.07071075510756866,0.15891236255812694,-8.322338315776719e-06,
0.18025641025641026,0.024230769230769233,89.74024492367727,89.45749534888813,0.2129352463563377,0.009282619205134403,stable,0.0007004496787028017,0.0030228972602414136,critical,exponential,3.2750768671095973,0.30533634493975864,0.05281733028925107,0.15426891773179544,-8.322338315776719e-06,
0.18025641025641026,0.026538461538461542,4465.605248246926,3515.1536318143185,1441.557088803021,79.42302129583906,chaotic,0.0386709571557969,0.0035608356822510786,chaotic,exponential,1.905328895734093,0.5248437696184289,1.1547776613122052,4.079165030834607,0.04028698058211777,
0.18025641025641026,0.02884615384615385,4567.234934444867,4569.950126152591,4.512000935522343,4.9008777413862985,stable,0.03349549927708775,0.0007650171444138508,chaotic,exponential,2.0212755927558845,0.4947370876014793,1.0784031008399064,3.9051512021460604,0.023258281520657675,
0.18025641025641026,0.028076923076923083,4558.419066158555,4546.497755588676,10.938169123175056,5.079695340043242,stable,0.034351544596888856,0.001341380428493597,chaotic,exponential,2.0366028322936653,0.49101375297302263,1.0731799971561904,3.929274161521507,0.016437222072529956,
0.18025641025641026,0.02730769230769231,4529.865118244637,4537.381584241565,4.879662853051835,4.568957710275258,stable,0.034924554065625495,0.0032192198261303735,chaotic,exponential,1.990623590862237,0.5023551436798008,1.0579053174806117,3.821039849917082,0.027896764194173418,
0.18025641025641026,0.025769230769230773,4443.4693545576865,2078.7475342042035,1858.6162208925582,79.71652862394289,chaotic,0.032517595457069975,0.001821047343378573,chaotic,exponential,1.8887866056810394,0.5294404338702043,1.271228875260753,4.194134910761124,0.05554982194536917,
0.18025641025641026,0.03038461538461539,4622.253154759086,4643.484424925417,11.695909053927899,3.983548545872959,stable,0.035978476635868846,0.001883850874232625,chaotic,exponential,2.072557169579383,0.4824957374772662,1.0644429012804684,3.7878324727748245,0.02383549158223519,
0.18025641025641026,0.035,4698.562577863848,4699.733398929586,3.0627667456744487,4.996695304085034,stable,0.029574511841639856,0.0024081688142810905,chaotic,exponential,2.0931412167167314,0.47775085217068364,1.108920859006055,4.00676547675779,0.04495928016909456,
0.18025641025641026,0.032692307692307694,4720.557990758856,4727.440105738309,4.864681603045589,3.136785043610091,stable,0.0336212508090584,0.0010778146189597594,chaotic,exponential,2.1939233441862775,0.4558044394075666,1.0493652641831082,3.772000612677672,0.02529200078122118,
0.18461538461538463,0.005,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18461538461538463,0.0057692307692307696,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18461538461538463,0.006538461538461539,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18025641025641026,0.03423076923076923,4780.798159293913,4784.439675087006,3.3244358003623997,2.9309427609728167,stable,0.025295093476602148,0.0007640169792493745,chaotic,exponential,2.2586956457616743,0.4427333987544751,1.023169934738984,3.7385547284677743,0.021350553238208114,
0.18025641025641026,0.02961538461538462,4592.258592769358,4592.369825571715,2.6715001156264258,5.793129702679356,stable,0.031354881238225475,0.0026759784470352824,chaotic,exponential,2.0462402940535633,0.48870115738900777,1.089941442584572,3.919410721419226,0.02882840510964435,
0.18461538461538463,0.008846153846153847,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18461538461538463,0.008076923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18461538461538463,0.010384615384615384,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18461538461538463,0.011153846153846155,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18461538461538463,0.011923076923076925,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18025641025641026,0.031153846153846157,4675.5060675669165,4678.234173785549,4.8135287173610966,4.227463468618066,stable,0.034457064067907994,0.0018250838526169596,chaotic,exponential,2.1548240867765056,0.46407500553604036,1.0633005723305726,3.80044127956042,0.02400963020100022,
0.18461538461538463,0.009615384615384616,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18461538461538463,0.012692307692307694,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18461538461538463,0.0073076923076923084,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18461538461538463,0.01576923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18461538461538463,0.015000000000000003,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18461538461538463,0.013461538461538462,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18461538461538463,0.01730769230769231,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18461538461538463,0.01653846153846154,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18461538461538463,0.01423076923076923,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18461538461538463,0.018076923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18461538461538463,0.01884615384615385,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18461538461538463,0.020384615384615386,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18461538461538463,0.02115384615384616,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18461538461538463,0.022692307692307696,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18461538461538463,0.019615384615384618,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18461538461538463,0.023461538461538464,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18461538461538463,0.021923076923076927,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18461538461538463,0.024230769230769233,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18025641025641026,0.03192307692307693,4695.067862878591,4689.110033670132,4.523264396578911,2.897598180057627,stable,0.025782189887128937,0.0004820033680432386,chaotic,exponential,2.1855611873260554,0.45754838885268595,1.0335417812359375,3.7754178616185285,0.01982514130297064,
0.18461538461538463,0.025000000000000005,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18461538461538463,0.025769230769230773,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18461538461538463,0.02730769230769231,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18461538461538463,0.026538461538461542,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18025641025641026,0.033461538461538466,4745.320581505406,4749.273611241153,4.261291073820082,2.9647335293646644,stable,0.028126288924509284,0.001269810938742146,chaotic,exponential,2.2473028298392586,0.4449778582228397,1.0318000043874953,3.6634347839192096,0.02093904854731976,
0.18461538461538463,0.03038461538461539,4690.986893679437,4692.222067963802,2.6154993022728372,4.450607770537401,stable,0.0331706922446568,0.002025439235353239,chaotic,exponential,2.1366883158801637,0.4680139787201818,1.1171595315087575,4.038739840262507,0.04503172419253998,
0.18461538461538463,0.028076923076923083,4630.584593354356,4632.342541956654,5.509635685725945,4.987178785231639,stable,0.038206542954309586,0.0018420051482750906,chaotic,exponential,2.017530649895252,0.4956554191887587,1.0747561645712567,3.838164524153743,0.03504664155976567,
0.18461538461538463,0.032692307692307694,4787.370688317645,4785.239524674422,2.5876887463977667,2.8825049700484113,stable,0.02769757166237602,0.0021033310154724197,chaotic,exponential,2.1795618649898647,0.45880780723085834,1.0309152057106281,3.670315961545347,0.013427476133052174,
0.18461538461538463,0.031153846153846157,4740.979672861289,4748.873993546441,7.096218907927942,4.13212178594867,stable,0.029306943418913035,0.002530408455538278,chaotic,exponential,2.1446500610492962,0.4662765353480268,1.0782971371924694,3.8319146060711375,0.01670818905582916,
0.188974358974359,0.0057692307692307696,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.006538461538461539,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18461538461538463,0.02961538461538462,4678.641929624393,4678.182487499591,4.657847343711525,5.174225785316439,stable,0.02875432871087587,0.0031956301025353817,chaotic,exponential,2.091894877325745,0.4780354934844474,1.0824593529739728,3.905898808319651,0.040886971854570575,
0.188974358974359,0.005,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18461538461538463,0.03192307692307693,4752.666503975584,4763.793012847909,5.934160751757511,4.885770568772676,stable,0.0267261256835486,0.0011464588651695783,chaotic,exponential,2.1660968094276063,0.46165988318142215,1.1012352500519706,3.811913924872199,0.025050308007237287,
0.188974358974359,0.0073076923076923084,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.008846153846153847,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.010384615384615384,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.008076923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.011923076923076925,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.011153846153846155,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.012692307692307694,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.013461538461538462,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.015000000000000003,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18461538461538463,0.02884615384615385,4658.299405546937,4655.954710091278,4.186801524195449,4.934470394649622,stable,0.032466552225676265,0.0018044720301881782,chaotic,exponential,2.0095431981077745,0.497625530489526,1.0652640489484633,3.82108392076761,0.026328619713939627,
0.188974358974359,0.01576923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.009615384615384616,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.01653846153846154,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.018076923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.019615384615384618,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.020384615384615386,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18461538461538463,0.03423076923076923,4842.498590551891,4847.416306677444,4.852038308618663,2.7908844116815104,stable,0.026410174044486274,0.0024976236389435903,chaotic,exponential,2.2938241810007547,0.43595320351175204,1.0573965142396122,3.7277600077537563,0.019377980164266173,
0.188974358974359,0.02115384615384616,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.01423076923076923,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.01884615384615385,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.021923076923076927,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.022692307692307696,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.18461538461538463,0.033461538461538466,4810.577590474609,4809.12767571003,3.4483345165207084,3.670786908930558,stable,0.023387176561364586,0.0014412079425040502,chaotic,exponential,2.237005561059398,0.44702615738086116,1.046391475202861,3.764737686455814,0.01783019266392838,
0.188974358974359,0.024230769230769233,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.023461538461538464,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.01730769230769231,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.025000000000000005,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.025769230769230773,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.026538461538461542,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.028076923076923083,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.02730769230769231,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.02884615384615385,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.03038461538461539,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
